gelijk, 95
breekt, 95
rapper, 95
Wilders, 95
salaris, 95
bepaald, 95
gebeurde, 95
mes, 106
Dick, 105
Prix, 94
noemt, 94
hoort, 94
wacht, 94
Paris, 94
lijst, 94
grijpt, 105
hoogte, 94
winnaar, 94
bezorgd, 94
Minister, 120
verdienen, 94
coronabesmettingen, 94
OMT, 93
slot, 93
sixy, 144
film, 93
hotel, 117
vrije, 116
broer, 93
keert, 93
sector, 93
Russen, 184
kracht, 93
Amazon, 93
openen, 93
groeit, 93
moesten, 93
beleggen, 93
probeert, 93
collega’s, 93
weekeinde, 93
gemeenten, 93
toeristen, 93
zwaargewond, 117
buitenlandse, 93
wereldkampioen, 93
Ex, 103
Ruud, 92
hebt, 117
Oost, 92
Emmen, 92
geluk, 92
spits, 92
Super, 92
roept, 103
groter, 92
Steven, 92
weigert, 92
officieel, 104
Rob, 91
DNB, 102
rust, 102
Louis, 115
wijze, 91
mocht, 91
Queen, 117
volgt, 91
aanpak, 91
Topman, 91
botsing, 91
overname, 102
Unilever, 91
ernstige, 91
belangrijkste, 91
bekendgemaakt, 91
Volksgezondheid, 91
gek, 90
bang, 101
munt, 90
geldt, 90
winter, 101
eiland, 90
honderd, 90
reactie, 90
Brabant, 90
vrijwel, 90
ontstaan, 90
reacties, 90
olympisch, 90
Verdachte, 114
verdwenen, 90
Brabantse, 90
onderwijs, 90
aanrijding, 116
huishoudens, 116
Uit, 89
kust, 89
dure, 112
Lionel, 89
Bureau, 89
scholen, 89
gebeurt, 89
gebruikt, 89
moeilijk, 89
nederlaag, 99
bespreken, 89
rechtszaak, 89
verzekeraar, 89
burgemeester, 89
Australische, 89
GL, 88
z’n, 98
the, 88
Heel, 88
harde, 88
virus, 88
ophef, 88
brief, 88
twaalf, 88
Twente, 99
testen, 88
konden, 88
lekker, 109
Schmidt, 88
collega, 88
Premier, 88
vermist, 98
Maastricht, 98
Ondernemers, 98
zon, 109
Wit, 87
deal, 87
jacht, 87
angst, 87
koers, 87
Alles, 98
Steel, 87
deuren, 87
oranje, 87
Alleen, 87
Jeroen, 87
Google, 87
aanloop, 87
vliegen, 121
William, 110
verrast, 97
internet, 87
belegger, 87
belasting, 97
paardensprong, 135
ic, 86
zin, 86
Linda, 96
soort, 86
leger, 96
Sarah, 86
kregen, 86
Damrak, 86
Visser, 86
wanneer, 97
Prinses, 86
beperkt, 86
Maarten, 86
daarvoor, 86
klachten, 86
plaatsen, 86
Australië, 86
Afgelopen, 86
mishandeld, 86
coronajaar, 86
vermoedelijk, 86
luchtvaartmaatschappij, 96
ban, 95
doel, 85
Weer, 107
crash, 95
banen, 85
Depay, 85
drugs, 96
draait, 95
rondom, 85
volgen, 85
liever, 96
Moeder, 95
aandeel, 85
gestolen, 85
vrienden, 85
vluchten, 136
Iedereen, 85
Juventus, 85
Autoriteit, 85
II, 84
out, 84
mens, 84
Over, 84
ieder, 84
droom, 84
Taghi, 94
stevig, 84
Borsato, 84
oplossing, 94
studenten, 94
informatie, 84
verklaring, 84
medewerker, 84
coronaregels, 84
Buitenlandse, 95
huizenprijzen, 84
demissionaire, 84
elk, 94
laag, 83
veld, 83
Danny, 83
Onana, 83
stand, 83
Breda, 83
komend, 83
getest, 83
beslag, 93
daarbij, 83
jongens, 83
conflict, 83
va, 82
he, 82
Rico, 82
trots, 82
Polen, 94
macht, 82
zomaar, 82
dingen, 82
ziekte, 82
Monique, 82
lezeres, 82
Justitie, 82
personen, 82
Cristiano, 82
beursgang, 82
Volkswagen, 82
Kardashian, 92
economische, 93
cryptomunten, 82
La, 81
Kan, 91
wet, 81
Staat, 91
vreest, 81
dienst, 81
Thomas, 81
snelweg, 81
slechte, 81
betaalde, 92
Portugal, 81
selectie, 81
Berghuis, 81
vergeten, 81
Liverpool, 103
producten, 81
geruchten, 81
Financiën, 93
Duizenden, 81
doodgeschoten, 91
maandagochtend, 81
ijs, 80
zie, 80
kent, 80
name, 80
inval, 89
daling, 80
sprake, 80
Engelse, 89
Chelsea, 89
Zeeland, 80
rapport, 80
stadion, 80
openbaar, 80
werknemer, 80
Christian, 80
hoofdstad, 89
terrassen, 80
miljardair, 80
belangrijk, 80
Koninklijke, 80
zondagmiddag, 80
geschiedenis, 80
Wout, 79
beide, 79
deels, 79
Herman, 79
klinkt, 79
welkom, 88
snelle, 79
Pfizer, 79
bizarre, 79
oplopen, 79
telefoon, 79
proberen, 79
advocaten, 79
negatieve, 88
coronatijd, 79
natuurlijk, 88
behoorlijk, 79
restaurant, 79
deelnemers, 79
thuiswerken, 79
wedstrijden, 79
doe, 78
Dow, 97
spel, 78
uren, 78
Japan, 78
Zelfs, 87
bieden, 78
winkel, 78
iedere, 78
Zonder, 78
groeien, 78
diverse, 78
voortaan, 78
incident, 87
gehouden, 87
bewoners, 78
genieten, 108
tijdelijk, 78
Verhoeven, 78
nationale, 78
Hollandse, 78
journalist, 78
Museumplein, 78
verslaggever, 78
QR, 77
BMW, 77
Moet, 86
UEFA, 77
Femke, 77
spijt, 87
Dubai, 77
regio, 77
treft, 77
Onder, 77
geëist, 77
steekt, 77
vieren, 86
extreem, 86
termijn, 77
sancties, 109
Schouten, 77
gebeuren, 77
geplaatst, 77
verloofde, 77
Onderzoek, 86
werkgevers, 88
samenleving, 77
ene, 86
kou, 76
volop, 76
gooit, 85
boord, 76
kapot, 76
Boris, 95
zagen, 76
actief, 76
gevoel, 76
fiscus, 76
oproep, 76
Navalny, 76
speciale, 86
controle, 85
werkgever, 76
omstreden, 86
afgesloten, 76
voetballer, 76
verdenking, 76
opvallende, 76
relschoppers, 76
trek, 75
mede, 75
golf, 84
Group, 75
woont, 84
raken, 75
dikke, 75
kiest, 75
indruk, 94
Tussen, 75
Mexico, 84
gevecht, 75
afstand, 84
Memphis, 75
contact, 75
Maxwell, 75
dreigen, 75
omgeving, 75
celstraf, 75
vuurwerk, 75
gelukkig, 75
compleet, 75
schuldig, 85
berichten, 84
televisie, 75
Consument, 84
overlijdt, 84
militairen, 84
olympische, 75
DFT, 74
écht, 74
show, 74
daalt, 93
daarna, 74
steken, 74
gebied, 74
gemeld, 83
ingezet, 74
Experts, 74
gedaald, 93
inwoners, 74
Overmars, 83
verkoopt, 74
zogeheten, 74
provincie, 74
veroorzaakt, 74
achtervolging, 74
Ali, 73
Piet, 82
Onze, 73
live, 73
leeg, 73
tuin, 93
India, 73
Sigrid, 73
onrust, 83
Robert, 73
website, 73
leveren, 82
protest, 73
nieuwste, 73
vermiste, 82
Mallorca, 73
illegaal, 73
gedwongen, 73
verliezen, 84
hetzelfde, 73
Afrikaanse, 73
Amerikanen, 73
gerechtshof, 73
kat, 72
VDL, 72
kom, 72
vorm, 72
PvdA, 72
lage, 72
René, 72
opent, 81
hield, 72
dalen, 72
zette, 72
erbij, 72
Saint, 72
James, 72
fiets, 72
bleef, 72
merken, 91
paniek, 72
hoeven, 72
voelen, 81
rekenen, 81
excuses, 81
Bitcoin, 72
doelman, 72
Epstein, 72
